name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Hull UK,2020-01-11T01:00:00,6.1,2.1,3.8,85.1,0,0,,0,0,51.8,23,210,1021.1,99.3,13.5,0,,0,,Overcast,cloudy,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T02:00:00,6.9,2,3.8,80.87,0,0,,0,0,57.6,36.9,211,1019.2,85.1,16.4,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T03:00:00,6.9,2.5,4,81.75,0,0,,0,0,51.1,30.2,211,1019,89.7,14.1,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T04:00:00,7.1,2.4,4.1,81.16,0,0,,0,0,61.2,35,210,1018.6,89.2,16.7,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T05:00:00,7.1,3.4,4.8,85.48,0,0,,0,0,57.6,23.4,202,1017.9,86.3,16.7,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T06:00:00,8,4.1,5,81.67,0,0,,0,0,53.6,28.3,210,1017.3,77.9,18.3,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T07:00:00,8,4.1,5.1,81.95,0,0,,0,0,59.4,28.3,201,1016.7,49.5,16.5,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T08:00:00,8.8,5.9,5.9,82.01,0,0,,0,0,57.6,19.9,201,1016.5,85.7,21.6,10.4,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T09:00:00,8.9,5.6,6,81.76,0,0,,0,0,49.7,25,202,1016,88.8,21.6,21,0.1,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T10:00:00,9.8,6.4,6.8,81.29,0,0,,0,0,55,30.1,201,1015.4,83.4,20,87,0.3,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T11:00:00,10,10,6.8,80.59,0,0,,0,0,53.8,32.2,201,1014.8,85,20,174,0.6,2,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T12:00:00,10,10,7,81.35,0,0,,0,0,60.8,36.3,210,1013.3,50.6,16.1,95,0.3,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T13:00:00,10.1,10.1,7.1,81.63,0,0,,0,0,72.4,46.4,210,1011.9,0,21.8,66,0.2,1,,Clear,clear-day,"EGXV,D8791,03384099999,03382099999"
Hull UK,2020-01-11T14:00:00,10.9,10.9,7.9,81.73,0,0,,0,0,61.2,40.2,220,,89,10,36,0.1,0,,Partially cloudy,partly-cloudy-day,"EGXV,D8791,03373099999"
Hull UK,2020-01-11T15:00:00,10.9,10.9,7.9,81.43,0,0,,0,0,60.9,39.2,221,1011.9,88.3,10.9,17,0.1,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03377099999"
Hull UK,2020-01-11T16:00:00,11,11,8,81.7,0,0,,0,0,59.1,39.2,220,1011.6,41.9,10.4,11,0,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03377099999"
Hull UK,2020-01-11T17:00:00,10.8,10.8,8.1,83.82,0,0,,0,0,68.4,42,220,1010.4,53.8,27,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03382099999,03373099999"
Hull UK,2020-01-11T18:00:00,10.9,10.9,8.8,86.69,0,0,,0,0,64.5,39,210,1010.7,70.2,23.5,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999"
Hull UK,2020-01-11T19:00:00,11,11,8.7,85.57,0,0,,0,0,61.4,39.9,220,1010.9,39.8,29.4,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T20:00:00,9.9,6.9,8.9,93.45,0,0,,0,0,53.6,24.3,258,1012.2,67.5,4.6,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T21:00:00,9.3,7.2,8.9,97.49,0,0,,0,0,,14.1,230,1012.4,89.4,15.8,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T22:00:00,9.1,6.8,8.1,93.82,0,0,,0,0,,15.2,231,1012.6,99.8,12,0,,0,,Overcast,cloudy,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-11T23:00:00,8.9,6.8,8,94.37,0,0,,0,0,,13.4,222,1012.5,99.6,10.9,0,,0,,Overcast,cloudy,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T00:00:00,8.8,6.7,8,94.26,3.271,100,rain,0,0,,13.1,221,1012.3,99.4,21.1,0,,0,,"Rain, Overcast",rain,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T01:00:00,8.2,5.8,7.9,97.85,0,0,,0,0,,14.7,231,1012.4,99.6,15.5,0,,0,,Overcast,cloudy,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T02:00:00,8.1,6.4,7.9,98.48,0,0,,0,0,,9.7,221,1012,99.3,12,0,,0,,Overcast,cloudy,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T03:00:00,7.1,7.1,7,99.33,0,0,,0,0,,3.9,211,1011.5,69.4,8.8,0,,0,,Partially cloudy,partly-cloudy-night,"EGXV,03384099999,03382099999,03373099999"
Hull UK,2020-01-12T04:00:00,7,7,6.2,95.06,0,0,,0,0,,2.2,204,1011.4,86.2,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T05:00:00,6.3,4.8,6.1,99.01,0,0,,0,0,,7.5,187,1010.5,24.9,10,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T06:00:00,6.2,5.2,6,99.27,0.213,100,rain,0,0,,5.5,207,1010.3,89.2,10,0,,0,,"Rain, Partially cloudy",rain,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T07:00:00,6.9,6.9,6.2,95.43,0,0,,0,0,,3.8,184,1009.9,74.5,3.1,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T08:00:00,7.1,7.1,7.1,99.9,0,0,,0,0,,2.7,132,1009.6,89.2,2.4,11.9,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T09:00:00,7.1,6.1,7.1,99.93,0,0,,0,0,,6,204,1010,69.9,3.6,13,0,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T10:00:00,7.9,6.2,7.8,99.49,0,0,,0,0,,9.7,213,1010.2,85.9,5.7,20,0.1,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T11:00:00,7.1,4,6.2,93.89,0,0,,0,0,,17,280,1011.3,84.7,8.3,35,0.1,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T12:00:00,7,4.2,5.9,92.71,3.127,100,rain,0,0,,15.5,281,1012.1,68.9,13.2,155,0.6,2,,"Rain, Partially cloudy",rain,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T13:00:00,7.2,3.6,5.1,86.16,0,0,,0,0,,22.3,270,1012.7,52.1,21.9,196,0.7,2,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T14:00:00,8,5,5.1,81.78,0,0,,0,0,,18.7,251,1013.4,21.5,17,95,0.3,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T15:00:00,8,4.8,4.9,80.85,0,0,,0,0,,20.5,250,1014.1,80.7,21.8,40,0.1,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T16:00:00,7.1,4.6,4.1,81.6,0,0,,0,0,,13.2,259,1014.6,29.9,21.6,19,0.1,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T17:00:00,5.9,3.2,3.2,82.59,0,0,,0,0,,13.3,241,1015.5,10.8,23.4,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T18:00:00,5.2,2.1,3.9,91.07,0,0,,0,0,,14.4,240,1015.9,24.6,20.2,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T19:00:00,5.1,2.2,3.2,87.48,0,0,,0,0,,13,239,1016,75.7,18.6,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T20:00:00,4.9,1.9,3.1,88.14,0,0,,0,0,,13,230,1016.1,89.2,18.6,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T21:00:00,4.9,2.2,3.1,88.41,0,0,,0,0,,11.5,221,1016,47.2,18.5,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T22:00:00,4.1,2,3,92.85,0,0,,0,0,,8.1,220,1016,4.1,16.1,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-12T23:00:00,4.1,1.2,3,92.91,0,0,,0,0,,11.4,211,1015.6,6.1,16.8,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T00:00:00,4.1,0.9,3.1,93.46,0.014,100,rain,0,0,,13.3,201,1014.9,32.2,13.8,0,,0,,"Rain, Partially cloudy",rain,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T01:00:00,4.2,0.6,3.1,92.68,0,0,,0,0,,16.5,201,1014.3,24,14,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T02:00:00,4.1,1.6,3.1,93.08,0,0,,0,0,,9.8,192,1013.3,39,14.8,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T03:00:00,4.8,1.3,3.1,89,0,0,,0,0,,16.4,211,1013,24,14.4,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T04:00:00,4,0.4,3.1,93.38,0,0,,0,0,,16.4,211,1012.6,2.8,12.8,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T05:00:00,4,-0.2,3,93.34,0,0,,0,0,,20.4,211,1011.6,0.5,12.8,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T06:00:00,3.9,0.6,3,94.06,0,0,,0,0,,13.5,192,1010.7,0,10.3,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T07:00:00,4.8,0.8,3.9,93.69,0,0,,0,0,38.9,20.5,210,1010.3,86.8,9.4,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T08:00:00,4.8,1.5,3.8,93.42,0,0,,0,0,,15.2,201,1010,96.7,10.3,5,0,0,,Overcast,cloudy,"03292099999,EGXV,03384099999,03382099999,C9600,03377099999,03373099999"
Hull UK,2020-01-13T09:00:00,4.1,0.1,3.9,98.39,0,0,,0,0,,18.7,190,1008.5,97.5,10.3,11,0,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T10:00:00,4.8,1.7,3.9,93.89,0,0,,0,0,50,14.4,181,1007.4,99.7,10.2,85,0.3,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T11:00:00,5.2,1.2,4.1,92.26,0,0,,0,0,50,21.2,181,1005.8,89.8,12.7,118,0.4,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T12:00:00,5.9,2.3,4.9,93.18,0,0,,0,0,55.4,19.8,180,1003.9,99.6,12.5,60,0.2,1,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T13:00:00,7,3.2,5.8,92.43,0,0,,0,0,42.2,23.7,171,1000.9,89.8,13.1,69,0.2,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T14:00:00,8,4.5,5.9,86.31,0,0,,0,0,45.1,24,170,998.9,70.6,14.8,59,0.2,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T15:00:00,8,4.1,5.2,82.09,0,0,,0,0,58.9,29.4,170,996.3,67.3,18.3,34,0.1,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T16:00:00,8,4,5.1,81.83,0,0,,0,0,62,30.8,170,993.7,69.5,16.7,8,0,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T17:00:00,8,3.9,5.8,86.27,0,0,,0,0,62,31.4,170,991,66.1,12.8,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T18:00:00,8.2,3.9,5.9,85.63,0.158,100,rain,0,0,55.4,33.3,170,989,79.9,14.8,0,,0,,"Rain, Partially cloudy",rain,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-13T19:00:00,8,3.9,7,93.4,0,0,,0,0,61.2,31.7,180,,70.3,7,0,,0,,Partially cloudy,partly-cloudy-night,"EGXV,03384099999"
Hull UK,2020-01-13T20:00:00,7,3.4,5.9,92.4,0,0,,0,0,42.5,21.9,213,988.8,60.6,10,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03377099999,03373099999"
Hull UK,2020-01-13T21:00:00,6,1.8,4,87,0,0,,0,0,,24.1,220,,88,10,0,,0,,Partially cloudy,partly-cloudy-night,EGXV
Hull UK,2020-01-13T22:00:00,7,3.1,4,81.21,0,0,,0,0,,24.1,220,,50,10,0,,0,,Partially cloudy,partly-cloudy-night,EGXV
Hull UK,2020-01-13T23:00:00,6.8,2.4,3.9,82,0,0,,0,0,,29.3,220,989.3,88.8,13.7,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T00:00:00,6.8,2.4,3.9,81.77,1.89,100,rain,0,0,46.4,31.2,210,989.4,78.9,11.8,0,,0,,"Rain, Partially cloudy",rain,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T01:00:00,6.9,2.2,3.9,81.27,0,0,,0,0,51.8,33.3,220,989.5,52.9,11.7,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T02:00:00,6.2,2,3.9,85.27,0,0,,0,0,55.4,26.1,211,990.3,24.4,11.1,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T03:00:00,6.1,2.1,3.9,85.76,0,0,,0,0,50,22.6,220,990.6,41.4,11.4,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T04:00:00,5.9,2.1,3.1,82.05,0,0,,0,0,,20.5,210,991.1,15.4,12,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T05:00:00,5.9,1.9,3.1,82.16,0,0,,0,0,,22.5,210,991.7,11.8,12.1,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T06:00:00,6,1.9,3.9,86.56,0,0,,0,0,44.6,24.4,209,991.9,11.8,11.1,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T07:00:00,6,2.3,3.9,86.29,0,0,,0,0,,20.7,201,992,5.1,11.5,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T08:00:00,5.9,1.7,3.8,86.76,0,0,,0,0,,24.1,200,992,7.5,12.4,15.9,0.1,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T09:00:00,6,1.7,4,86.65,0,0,,0,0,,26,201,992.2,10.8,12.7,39,0.1,0,,Clear,clear-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T10:00:00,6.8,2.3,4,82.53,0,0,,0,0,53.6,31.4,200,991.7,24.7,10.8,53,0.2,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T11:00:00,7,2.8,4.1,81.26,0,0,,0,0,48.2,29.6,200,991.4,89,11.2,53,0.2,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T12:00:00,7.2,3.7,4.1,80.65,0,0,,0,0,55.4,21.6,190,990.5,99.3,11,30,0.1,0,,Overcast,cloudy,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T13:00:00,6.9,3.9,5.2,89.01,0,0,,0,0,55.4,16.1,161,988.5,70.7,8.8,53,0.2,1,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T14:00:00,7,4.1,6.8,98.49,0,0,,0,0,51.8,16.7,151,985.4,79.9,4.1,29,0.1,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T15:00:00,8.2,4.9,8.1,98.77,0,0,,0,0,44.7,22.8,170,982.6,89.6,5.7,10,0,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T16:00:00,10.1,10.1,9.8,98.02,0,0,,0,0,72.4,27.9,190,980.9,67.7,12,5,0,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,03384099999,03382099999,C9600,03377099999,03373099999"
Hull UK,2020-01-14T17:00:00,12.9,12.9,11,88.43,0,0,,0,0,66.6,34.5,210,981.2,88.2,23.9,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T18:00:00,13,13,10.2,82.63,3.722,100,rain,0,0,58.2,37.4,220,982.5,59.9,21.6,0,,0,,"Rain, Partially cloudy",rain,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T19:00:00,11.9,11.9,7.3,73.27,0,0,,0,0,61,38.9,248,984.5,70.2,14,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T20:00:00,9.9,6.5,6.2,77.81,0,0,,0,0,51.8,29.5,249,986.2,70.6,23.3,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T21:00:00,8.9,6.1,6,81.97,0,0,,0,0,42.5,19,259,987.8,76.7,23.2,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T22:00:00,9,5.7,5.2,76.91,0,0,,0,0,46.4,24.2,250,989.3,89.8,23.5,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-14T23:00:00,8.8,5.9,5,77.21,0,0,,0,0,,20.5,241,990.6,70.5,23.5,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T00:00:00,8,4.4,4.2,76.64,0.401,100,rain,0,0,,25.4,240,991.6,79.4,23.3,0,,0,,"Rain, Partially cloudy",rain,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T01:00:00,8,4.5,3.9,75.63,0,0,,0,0,,23.6,230,992.2,99.2,20,0,,0,,Overcast,cloudy,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T02:00:00,7.2,4.7,4.8,84.93,0,0,,0,0,,13.5,222,992.9,100,23,0,,0,,Overcast,cloudy,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T03:00:00,7.2,4.3,4.1,80.85,0,0,,0,0,,16.6,220,993.5,84.5,21.8,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T04:00:00,7,4.2,4.1,81.4,0,0,,0,0,,15.4,220,994.1,67.8,23.4,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T05:00:00,6.9,3.2,4,81.64,0,0,,0,0,,22.3,211,994.7,86.3,21.8,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T06:00:00,6.2,2.4,3.1,80.84,0,0,,0,0,,22.1,220,995.5,11.7,18.6,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T07:00:00,6.1,2.2,3.1,81.29,0,0,,0,0,,22,220,996.2,77.8,18.6,0,,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T08:00:00,6.1,2.4,3.8,85.62,0,0,,0,0,,20.5,211,997,89.6,16.9,8.4,0,0,,Partially cloudy,partly-cloudy-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T09:00:00,6.2,2.5,3.9,85.08,0,0,,0,0,,20.3,211,997.8,89.6,18.4,14,0.1,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T10:00:00,6.9,3,3.9,81.15,0,0,,0,0,,24.1,210,998.8,77.6,16.5,29,0.1,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T11:00:00,7,2.9,3.9,80.35,0,0,,0,0,,27.5,221,999.6,23.1,14.5,48,0.2,0,,Partially cloudy,partly-cloudy-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T12:00:00,7.1,2.8,3.9,80.11,0,0,,0,0,,29.3,221,1000.2,4,18.4,127,0.5,1,,Clear,clear-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T13:00:00,8,4.1,3.8,74.75,0,0,,0,0,46.4,29.5,221,1001.2,2.5,15.4,220,0.8,2,,Clear,clear-day,"03292099999,EGXV,D8791,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T14:00:00,8.8,5.2,3.1,67.45,0,0,,0,0,48.2,27.9,231,1002,4.1,13.5,197,0.7,2,,Clear,clear-day,"03292099999,EGXV,03384099999,03382099999,C9600,03377099999,03373099999"
Hull UK,2020-01-15T15:00:00,8.8,5,2.9,66.24,0,0,,0,0,50,31,230,1002.8,8.8,20.1,114,0.4,1,,Clear,clear-day,"03292099999,EGXV,03384099999,03382099999,C9600,03377099999,03373099999"
Hull UK,2020-01-15T16:00:00,7.9,3.9,2.8,70.25,0,0,,0,0,42.5,29.1,230,1003.9,2.8,15.9,30,0.1,0,,Clear,clear-day,"03292099999,EGXV,03384099999,03382099999,C9600,03377099999,03373099999"
Hull UK,2020-01-15T17:00:00,7.2,2.9,2.8,73.59,0,0,,0,0,46.4,30.9,229,1005.2,2.8,16.8,5,0,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,C9600,03377099999,03373099999"
Hull UK,2020-01-15T18:00:00,7,3.1,2.1,71.37,0,0,,0,0,,24.2,220,1006.4,0.5,15.2,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T19:00:00,6.8,2.5,2.2,72.03,0,0,,0,0,46.4,29.4,220,1007.5,0,15.5,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T20:00:00,6.2,1.7,2.9,79.19,0,0,,0,0,46.4,29.2,220,1008.4,0,16.2,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T21:00:00,6,1.8,2.9,80,0,0,,0,0,48.2,25.6,220,1009.7,0.5,16.8,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
Hull UK,2020-01-15T22:00:00,6.1,1.5,2.9,80.41,0,0,,0,0,46.4,29.3,220,1010.4,1.4,15.2,0,,0,,Clear,clear-night,"03292099999,EGXV,03384099999,03382099999,03377099999,03373099999"
