name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Aberdeen,2020-01-10T22:00:00,6.1,0.3,3.9,86.01,0,0,,0,0,63,47.8,205,1006.9,94.3,26.4,0,,0,,Overcast,cloudy,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-10T23:00:00,6.3,0.9,4.9,90.54,0,0,,0,0,59.4,42.8,196,1006.6,89.5,12.3,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T00:00:00,7.1,2.4,5.8,91.58,0.547,100,rain,0,0,63,34.9,197,1005.8,94.4,8.8,0,,0,,"Rain, Overcast",rain,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T01:00:00,8.7,4.1,6.1,83.34,0,0,,0,0,68.4,42.9,197,1003.6,93.1,32,0,,0,,Overcast,cloudy,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T02:00:00,9.3,5.4,6.9,84.95,0,0,,0,0,55.1,34.4,187,1002.1,94.7,31.5,0,,0,,Overcast,cloudy,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T03:00:00,10.2,10.2,7.3,81.71,0,0,,0,0,94.7,21.2,197,1001.1,99.7,31.6,0,,0,,Overcast,cloudy,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T04:00:00,10.8,10.8,7.8,81.73,0,0,,0,0,70,36.8,206,999.7,88,31.4,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T05:00:00,11.2,11.2,7.2,76.3,0,0,,0,0,71.8,38.6,216,998.7,83.5,31.4,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T06:00:00,11.3,11.3,7.9,79.67,0.011,100,rain,0,0,75.1,50.1,216,997.7,83.5,31.1,0,,0,,"Rain, Partially cloudy",rain,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T07:00:00,11.9,11.9,8,76.79,0,0,,0,0,72.8,46.5,226,996.7,86.3,32.6,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T08:00:00,12,12,8.1,76.75,0,0,,0,0,62.1,41.9,235,996.5,66,32.6,2.7,0,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T09:00:00,12.2,12.2,8.2,76.31,0,0,,0,0,69,45.3,230,996.6,41.1,32.2,46,0.2,0,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T10:00:00,12.7,12.7,8.2,74.06,0,0,,0,0,47.7,28.4,245,998.2,82.9,31.1,97.2,0.3,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T11:00:00,9.8,7,7.8,87.44,0,0,,0,0,51.8,21.3,297,999.4,88.8,5.4,69.9,0.3,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T12:00:00,10,10,6,76.19,0.4,100,rain,0,0,,17.5,245,999,71.8,31.8,57.9,0.2,1,,"Rain, Partially cloudy",rain,"EGPD,03091099999"
Aberdeen,2020-01-11T13:00:00,9.7,7.1,5.1,72.84,0,0,,0,0,,19.9,252,999.7,93.7,11.3,46.5,0.2,0,,Overcast,cloudy,"03080099999,EGPD,03088099999"
Aberdeen,2020-01-11T14:00:00,10,7.7,5,71.08,0,0,,0,0,,16.6,230,,92.5,10,33.6,0.1,0,,Overcast,cloudy,EGPD
Aberdeen,2020-01-11T15:00:00,9.1,6.2,5,75.75,0,0,,0,0,,19.5,235,1000.5,80,31.8,5.8,0,0,,Partially cloudy,partly-cloudy-day,"EGPD,03091099999"
Aberdeen,2020-01-11T16:00:00,8.7,5.7,4.9,76.85,0,0,,0,0,,20.5,235,1000.3,90,31.8,0,,0,,Partially cloudy,partly-cloudy-night,"EGPD,03091099999"
Aberdeen,2020-01-11T17:00:00,8,5,4.8,80.36,0,0,,0,0,,19,237,1001.4,95.6,32.7,0,,0,,Overcast,cloudy,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T18:00:00,7.9,5.4,4.8,80.45,0.122,100,rain,0,0,48.2,15.3,246,1001.7,95.6,32.3,0,,0,,"Rain, Overcast",rain,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T19:00:00,6.8,3.5,2.9,76.15,0,0,,0,0,,18.5,266,1002.3,29,32.7,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T20:00:00,6.7,3.6,3,77.34,0,0,,0,0,,17.4,245,1002.6,10,32.6,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T21:00:00,6.3,3.3,2.1,74.55,0,0,,0,0,46.4,15,255,1003.6,46.4,32.5,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T22:00:00,5.7,2.9,1,71.45,0,0,,0,0,,13.4,237,1004.4,7.7,32.3,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-11T23:00:00,4.5,1.4,0.4,74.38,0,0,,0,0,,13.8,265,1005.4,10.9,32.7,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T00:00:00,4.1,1.3,0.2,75.95,0,0,,0,0,,11.4,247,1006.3,16.3,32.6,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T01:00:00,2.4,-0.6,-0.7,80.19,0,0,,0,0,,10.8,266,1006.6,10,32.3,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T02:00:00,3,-0.5,-0.5,77.39,0,0,,0,0,,13.8,235,1006.8,10,31.6,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T03:00:00,2.8,-0.7,-1.1,75.96,0,0,,0,0,,13.2,244,1007.3,41.4,12.5,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999"
Aberdeen,2020-01-12T04:00:00,2.2,-0.5,-1.7,75.37,0,0,,0,0,,9.5,233,1006.3,59.4,29.3,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T05:00:00,0.2,-2.4,-2.6,81.07,0,0,,0,0,,7.9,185,1006.4,72.7,21.2,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T06:00:00,-0.9,-3.7,-3.5,82.15,0,0,,0,0,,7.9,174,1006,60,26,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T07:00:00,-0.4,-3.7,-2.6,85.14,0,0,,0,0,,9.8,170,1005.8,90,23.7,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T08:00:00,-0.7,-4.3,-2.6,87.33,0,0,,0,0,,10.5,179,1005.2,28.2,21.3,2.4,0,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T09:00:00,0.6,-1.4,-1.3,86.99,0,0,,0,0,,6.4,224,1005.5,87.2,19.3,31.7,0.1,0,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T10:00:00,0.7,-2,-1,88.42,0,0,,0,0,,8.2,185,1006.3,40.1,21.1,85.8,0.3,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T11:00:00,4.2,1.5,0.4,76.17,0,0,,0,0,,11.1,251,1006.2,11.7,29.4,136.2,0.5,1,,Clear,clear-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T12:00:00,5,1.8,1.1,75.57,0.007,100,rain,0,0,,14.8,250,1006.2,10,31.9,163,0.6,2,,Rain,rain,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T13:00:00,5.7,2.9,0.5,68.89,0,0,,0,0,,13.3,217,1006.7,21.7,32.1,140.4,0.5,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T14:00:00,5.7,2.4,-0.8,63.04,0,0,,0,0,,16.9,212,1006.7,88.6,32,71.3,0.3,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T15:00:00,5,1.9,-1.2,64.34,0,0,,0,0,38.9,14.1,236,1007,58.1,26.6,9.3,0,0,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T16:00:00,4.7,1.4,-1.9,62.44,0,0,,0,0,,14.9,229,1007.3,86.3,30.1,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T17:00:00,3.3,-0.8,-1.1,73.1,0,0,,0,0,,18.4,215,1007.5,87.9,27.2,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T18:00:00,2.8,-1.4,-1,76.41,0,0,,0,0,,17.7,210,1007.7,41.4,32.2,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T19:00:00,1.8,-1.2,-0.9,82.23,0,0,,0,0,,10.1,165,1007.9,10,31.8,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T20:00:00,2.3,-1.1,-0.7,80.43,0,0,,0,0,,12.8,207,1007.9,12.9,32.1,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T21:00:00,2.8,-1.2,-0.6,78.3,0,0,,0,0,,16.5,212,1007.6,85.8,32.1,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T22:00:00,3,-0.4,-0.8,76.24,0,0,,0,0,,13,201,1007.1,90,29.7,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-12T23:00:00,3.3,-1,0.1,79.64,0,0,,0,0,,19.1,216,1006.4,99.4,32,0,,0,,Overcast,cloudy,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T00:00:00,4,-0.3,-0.2,74.18,0,0,,0,0,,20.8,226,1005.5,94.6,29.3,0,,0,,Overcast,cloudy,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T01:00:00,3.1,-1.4,0.2,81.32,0,0,,0,0,40.7,20.7,197,1005,99.1,29,0,,0,,Overcast,cloudy,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T02:00:00,4,-0.6,0.9,80.29,0,0,,0,0,42.5,22.7,207,1004.5,40,26.6,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T03:00:00,3.1,-0.1,0.2,81.3,0,0,,0,0,,12.3,207,1004.2,10,26.7,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T04:00:00,2.4,-2.8,0.3,86.38,0,0,,0,0,,24.6,182,1003.5,1.5,20.6,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T05:00:00,3,-2.1,1,86.35,0,0,,0,0,,25.9,197,1002.6,10,29.5,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T06:00:00,3.4,-1.3,1,84.76,0,0,,0,0,40.7,22.2,197,1001.9,55.2,26.9,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T07:00:00,3.4,-2.5,1.2,85.47,0,0,,0,0,33.5,35.1,196,1000.9,71,29.5,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T08:00:00,3.8,-1.8,1,81.92,0,0,,0,0,33.5,34.2,181,999.8,99.1,31.5,3.9,0,0,,Overcast,cloudy,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T09:00:00,4.4,-1.5,1.3,80.8,0,0,,0,0,,38.8,185,999,96,29.3,58.9,0.2,1,,Overcast,cloudy,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T10:00:00,5.3,0.9,2,79.68,0,0,,0,0,,24.8,175,997.7,51,29,92.8,0.3,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T11:00:00,5.3,0.2,2.3,81.41,0,0,,0,0,,32.8,174,995.7,71,18.7,89.9,0.3,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T12:00:00,6,0.2,2.8,79.65,0,0,,0,0,44.6,47.3,175,993.6,61,19.2,104.1,0.4,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T13:00:00,6.7,1.4,2.9,76.87,0,0,,0,0,63.8,42.7,174,991,50.4,19.5,50,0.2,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T14:00:00,6,0.3,3.2,82.09,0,0,,0,0,64.3,44.8,165,987.8,83,14.4,22.1,0.1,0,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T15:00:00,6,-0.1,3.2,81.81,0,0,,0,0,55.4,54.4,165,985.1,83.4,12.3,1.6,0,0,,Partially cloudy,wind,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T16:00:00,5.8,-0.7,3.9,87.69,0,0,,0,0,84.9,58.4,169,982.3,73.3,7.6,0,,0,,Partially cloudy,wind,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T17:00:00,6.5,0.6,5,90.01,0,0,,0,0,88.6,52.9,155,978.7,88.2,5.1,0,,0,,Partially cloudy,wind,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-13T18:00:00,6.8,0.7,5.3,90.11,4,100,rain,0,0,85.3,59.7,165,976.1,94.5,5.5,0,,0,,"Rain, Overcast",rain,"EGPD,03091099999"
Aberdeen,2020-01-13T19:00:00,6.9,1.1,4.9,86.88,0,0,,0,0,75.6,52.3,190,974.8,86.2,5.6,0,,0,,Partially cloudy,wind,"03080099999,EGPD,03088099999"
Aberdeen,2020-01-13T20:00:00,6.8,1.7,3.9,81.81,0,0,,0,0,68.4,40.7,185,974.2,33.2,14.9,0,,0,,Partially cloudy,partly-cloudy-night,"EGPD,03091099999"
Aberdeen,2020-01-13T21:00:00,6,0.4,3,81.07,0,0,,0,0,61.2,42.5,190,,25,10,0,,0,,Partially cloudy,partly-cloudy-night,EGPD
Aberdeen,2020-01-13T22:00:00,7,1.3,3,75.68,0,0,,0,0,,50,190,,50,10,0,,0,,Partially cloudy,wind,EGPD
Aberdeen,2020-01-13T23:00:00,6.8,1.9,2.7,75.6,0,0,,0,0,54.2,36.3,207,975,86,16,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T00:00:00,6.2,1.2,2,74.79,2.866,100,rain,0,0,54.4,35.8,216,975.6,25.4,17.7,0,,0,,"Rain, Partially cloudy",rain,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T01:00:00,4.4,-1.1,2.2,85.69,0,0,,0,0,58.1,35,226,976.2,44.1,23.5,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T02:00:00,3.7,-1.9,1.8,87.69,0,0,,0,0,55.4,33.3,216,976.6,44,20.5,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T03:00:00,4,-1.4,0.3,77.27,0,0,,0,0,55.4,31.1,216,977.5,44.6,23.4,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T04:00:00,3.3,-2.1,-0.1,78.43,0,0,,0,0,55.4,29.3,216,978,27.3,23.4,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T05:00:00,3.7,-1.7,-0.9,71.68,0,0,,0,0,59.4,31.9,207,978.7,10.7,18.5,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T06:00:00,3.2,-2.4,-1,73.81,0.388,100,rain,0,0,63,32.1,207,979.2,25.3,20.7,0,,0,,"Rain, Partially cloudy",rain,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T07:00:00,3,-2.1,-1.1,74.19,0,0,,0,0,43,25.9,207,980,83.6,16.6,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T08:00:00,3.1,-1.8,-1.1,74.21,0,0,,0,0,53.6,23.5,207,980.3,27.7,17.6,3.2,0,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T09:00:00,3.3,-2.9,-0.7,74.99,0,0,,0,0,63,38.5,192,981,39.1,18.2,45.2,0.2,0,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T10:00:00,3.3,-1.5,-0.2,77.69,0,0,,0,0,57.6,23.3,182,981.9,27.7,20.6,93,0.3,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T11:00:00,4.3,-0.7,0.1,74.13,0,0,,0,0,55.4,28.2,197,981.9,27.4,17.1,118.7,0.4,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T12:00:00,4.3,-0.8,0,73.69,0,0,,0,0,63,29.3,191,981.2,44.5,23.7,55.8,0.2,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T13:00:00,5,0.2,0.1,70.56,0,0,,0,0,46.7,28.2,197,980.8,33.7,21.1,44.3,0.2,0,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T14:00:00,4.8,0.3,0.1,71.63,0,0,,0,0,,24.8,187,979.6,18.8,23.6,40.4,0.1,0,,Clear,clear-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T15:00:00,4.8,0.4,0.8,75.35,0,0,,0,0,,23.8,181,978.8,46.4,23.7,6,0,0,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T16:00:00,4.9,0.2,1.2,76.83,0,0,,0,0,,27.8,190,978.1,61,25.8,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T17:00:00,3.8,-0.4,1.8,86.98,0,0,,0,0,25.9,19.5,191,978,99.1,28.6,0,,0,,Overcast,cloudy,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T18:00:00,4,-0.2,2.1,87.32,0.118,100,rain,0,0,,19.6,187,977.6,99.1,31.6,0,,0,,"Rain, Overcast",rain,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T19:00:00,3.7,0,1.3,84.6,0,0,,0,0,,16.1,208,977.2,72,32.1,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T20:00:00,3.7,-1.6,1.2,83.57,0,0,,0,0,,29.8,207,977.7,55.6,32,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T21:00:00,3.3,-2.1,0.7,83.31,0,0,,0,0,48.2,29.8,216,978.3,47.1,32.7,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T22:00:00,3,-1.1,-0.2,79.31,0,0,,0,0,53.6,18.1,226,979.2,40.4,32.6,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-14T23:00:00,3.9,-1.8,-0.8,71.23,0,0,,0,0,42.5,36.3,217,979.3,10,32.2,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T00:00:00,4,-1.6,-0.8,70.97,0,0,,0,0,51.9,34.7,216,980.2,16.8,32.1,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T01:00:00,4,-1.8,-0.9,70.68,0,0,,0,0,59.1,36.4,211,980.8,10,32.1,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T02:00:00,3.3,-2.2,-0.8,74.46,0,0,,0,0,63,31.1,207,981.2,25,26.7,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T03:00:00,3.7,-1.8,-0.1,76.12,0,0,,0,0,68.4,32.4,207,981.6,33.2,21.3,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T04:00:00,3.8,-1.8,-0.1,75.77,0,0,,0,0,74.2,32.5,216,981.7,50,21.6,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T05:00:00,4,-0.9,-0.1,74.48,0,0,,0,0,76,27.1,206,982,71.9,21.2,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T06:00:00,3.8,-2.3,0.1,76.72,0,0,,0,0,57.9,39.6,198,981.9,50,23.9,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T07:00:00,4.3,-0.9,0.2,74.49,0,0,,0,0,61.2,30.7,207,982,43.4,21.5,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T08:00:00,4.7,-1.7,0.1,71.69,0,0,,0,0,77,50.3,207,982.1,16.7,26.7,4.7,0,0,,Clear,wind,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T09:00:00,4.3,-1.2,0.2,74.68,0,0,,0,0,49.2,33.7,207,983.4,10,26.5,57,0.2,1,,Clear,clear-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T10:00:00,5,-0.3,1,75.33,0,0,,0,0,59,33.9,207,984.4,63.9,21.3,107.3,0.4,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T11:00:00,6,0.8,0.8,69.51,0,0,,0,0,68.4,36.1,211,984.5,33.3,23.4,142.4,0.5,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T12:00:00,6,0.9,1,70.21,0,0,,0,0,55.6,36.5,211,984.8,51.3,26.6,161.8,0.6,2,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T13:00:00,6.8,1.6,1.2,67.67,0,0,,0,0,59.5,41.1,216,985.3,56.6,19,133.9,0.5,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T14:00:00,7,1.8,1.3,66.88,0,0,,0,0,72.4,44.1,217,985.9,29.4,20.7,75.1,0.3,1,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T15:00:00,7.2,2.3,1.8,68.24,0,0,,0,0,58.4,40.7,226,987,66.8,24.2,11.3,0,0,,Partially cloudy,partly-cloudy-day,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T16:00:00,7,2.2,2,70.57,0,0,,0,0,51.8,35.4,217,988.4,83.6,32,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T17:00:00,6.5,1.7,2.2,74.12,0,0,,0,0,63,34.9,216,989.7,84,29.5,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T18:00:00,6.1,1.1,2.1,75.85,0,0,,0,0,55.4,34.4,217,990.8,88.7,32,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T19:00:00,6.3,2.2,2,73.99,0,0,,0,0,74.2,25.8,217,992.6,71.6,32,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T20:00:00,6.7,2.5,2,71.79,0,0,,0,0,70.6,27.4,221,994.2,61.4,32.3,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T21:00:00,6.3,2.6,2,74.17,0,0,,0,0,63,21,217,995.8,60.5,32.4,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T22:00:00,7,2.6,0.8,64.8,0,0,,0,0,64.8,30.6,236,997.5,92,31.7,0,,0,,Overcast,cloudy,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-15T23:00:00,6,2.2,0.9,69.59,0,0,,0,0,61.2,21.4,221,999.7,44.5,21.5,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-16T00:00:00,6,2.3,0,65.71,0,0,,0,0,77.8,20,230,1001.2,21.1,26.6,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-16T01:00:00,5.5,1.7,0.3,69.25,0,0,,0,0,59.4,20.3,236,1002.7,58.3,31.7,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-16T02:00:00,5,1.1,0.2,70.76,0,0,,0,0,51.8,20.6,207,1003.7,11.2,26.7,0,,0,,Clear,clear-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-16T03:00:00,4.1,1.2,-0.1,74.31,0,0,,0,0,57.6,11.6,194,1004.5,35.4,24.3,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-16T04:00:00,5,2.7,-0.1,69.9,0,0,,0,0,48.2,9.5,230,1005.3,48.7,21.7,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
Aberdeen,2020-01-16T05:00:00,3.5,0.1,-0.1,77.37,0,0,,0,0,,14,138,1006,39.4,26.7,0,,0,,Partially cloudy,partly-cloudy-night,"03080099999,EGPD,03088099999,03091099999"
